"id","latitude","longitude","brightness","scan","track","brightT31","frp","acqDate","acqTime","daynight","satellite","confidence","version","alertLevel","alertSent","source","createdAt"
"7110",32.6507899183816,0,288.17935363666953,"0.48","0.4",276.80421370726367,0.8006389405109955,"2025-10-03","0181","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7111",29.469416156877116,0,323.39402784709904,"0.5","0.41",326.77113029899976,1.7397339989013387,"2025-10-03","0614","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7112",31.39956895902978,0,320.39753115549826,"0.48","0.4",337.288086636475,1.8193677430636839,"2025-10-03","1946","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7113",33.47234090911064,0,260.4595351276548,"0.35","0.57",229.92790918586581,0.28576581316365857,"2025-10-03","1212","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7114",19.06070664525837,0,383.9013851959627,"1.09","1.04",297.16727245053943,42.264686331185466,"2025-10-03","2288","N","Terra","100","6.1NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7115",33.49518104996659,0,349.74772427201276,"0.71","0.75",243.28793112003882,0.8508027645624021,"2025-10-03","1179","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7116",45.61077960811596,0,326.83761856090234,"0.44","0.38",257.4940557360391,0.7169445573475245,"2025-10-03","1328","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7117",32.25416871531419,0,394.7326549310464,"0.76","0.77",294.47591461049774,10.340077641622951,"2025-10-03","0690","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7118",38.212332730795055,0,266.26107915031974,"0.41","0.45",301.53899279889447,0.4684379552648996,"2025-10-03","2322","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7119",19.20184931758845,0,281.4176315270797,"0.42","0.38",356.98842283055393,0.8050816244604153,"2025-10-03","0416","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7120",37.392299017555935,0,321.24853595860924,"0.48","0.48",265.51393870102225,0.5299734768236992,"2025-10-03","2006","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7121",38.87678712568255,0,312.5023894226907,"0.63","0.72",277.8539681744321,1.138425565142689,"2025-10-03","0887","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7122",44.47196420747871,0,303.78781453137145,"0.59","0.53",252.79847851353372,1.548534533113727,"2025-10-03","0910","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7123",31.783685229935433,0,304.1198474524554,"0.48","0.4",292.3278608458865,0.9492976963293427,"2025-10-03","0080","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7124",38.44198353743555,0,242.87349794448812,"0.4","0.44",372.93844851985284,2.7719416952618965,"2025-10-03","2340","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7125",34.10921894344504,0,331.0130672121207,"1.22","1.1",225.38402696213328,10.275072714076364,"2025-10-03","0220","N","Terra","65","6.1NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7126",34.39286793470452,0,270.50147003741785,"0.41","0.37",267.6365477920257,1.4253039447284188,"2025-10-03","1475","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7127",38.756605486675504,0,285.1292617037585,"0.46","0.64",278.50605596555636,1.8974029813443694,"2025-10-03","1835","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7128",45.54135869358002,0,293.27869943736874,"0.4","0.37",256.9304388266678,1.079988710718542,"2025-10-03","0192","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7129",45.56162788338448,0,260.96344367637914,"0.46","0.39",320.26498105377834,1.6049936441099084,"2025-10-03","0044","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7130",29.79408671910682,0,300.73107932094285,"0.51","0.41",298.5870103278899,2.99820101577632,"2025-10-03","2257","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7131",31.074900297214988,0,295.5928315022759,"0.53","0.42",281.4625766715231,0.7349705666267429,"2025-10-03","0839","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7132",47.44221655352294,0,325.87831401278953,"0.47","0.4",301.3157285700186,0.6684535186568197,"2025-10-03","1147","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7133",41.62757873108034,0,300.70482701096,"0.48","0.64",311.46337702506537,1.7485527208033622,"2025-10-03","1996","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7134",29.035731076819296,0,368.2731840397895,"0.42","0.38",307.1799538963692,0.6796401783428441,"2025-10-03","1715","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7135",40.971625049196426,0,327.9362578497457,"0.48","0.48",298.51943118586246,4.612307980488855,"2025-10-03","2182","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7136",41.43739001921792,0,357.9932757070494,"0.32","0.55",294.5015561831998,0.9880217813538453,"2025-10-03","1586","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7137",39.25391987823927,0,300.68537027852767,"0.36","0.58",325.05173492445465,0.8826790337573128,"2025-10-03","2024","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7138",22.432271733300446,0,362.0570223196633,"0.39","0.36",231.57335000598133,3.339637964130757,"2025-10-03","0278","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7139",36.302343229458046,0,303.148210382644,"0.44","0.38",316.2382338671167,0.21867445997386065,"2025-10-03","0145","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7140",22.24258478622787,0,339.6813451870127,"0.47","0.4",341.6151480449705,0.809400611749159,"2025-10-03","0503","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7141",32.991022250267186,0,330.902175683774,"2.06","1.4",340.9955421934099,41.59993398372356,"2025-10-03","1717","N","Terra","97","6.1NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7142",39.650190959863835,0,283.4822846392034,"0.46","0.47",225.80968208283795,0.8901578425874148,"2025-10-03","1878","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7143",42.450422552898075,0,340.12633261318615,"0.48","0.48",261.14740767661095,9.297925058251456,"2025-10-03","0150","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7144",31.45194665033295,0,338.0400693553839,"0.52","0.42",270.87948733487167,0.5798445757684166,"2025-10-03","1267","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7145",29.31282178517844,0,295.30305527789005,"0.57","0.43",306.581354087383,1.468296167259233,"2025-10-03","0228","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7146",37.41044564513941,0,352.2259487839267,"1.28","1.12",351.7680825315177,5.156924400383831,"2025-10-03","2221","D","Terra","48","6.1NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7147",33.25634222107358,0,290.14487498442486,"0.42","0.38",267.7344760458778,0.3119221430195732,"2025-10-03","0945","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7148",32.279954102429436,0,326.64013855249175,"0.41","0.37",297.82878366792465,0.7028435119445378,"2025-10-03","1019","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7149",49.181026961787495,0,324.49918962403297,"0.41","0.6",247.28318361548463,0.17802741617112952,"2025-10-03","2351","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7150",38.69271125577115,0,332.35704521288403,"0.42","0.61",251.2701674048508,1.0470184642260953,"2025-10-03","0507","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7151",32.875195744826826,0,277.6292904076391,"0.47","0.64",316.93757576215546,0.8346097058238983,"2025-10-03","0613","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7152",47.30553202518783,0,268.83815792859394,"0.39","0.36",289.59639429080414,0.4978283391113257,"2025-10-03","2233","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7153",22.345838213004217,0,309.931720320057,"0.47","0.4",299.449323674845,1.0936137347445647,"2025-10-03","0339","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7154",40.713178414970606,0,359.6122090577723,"0.32","0.55",277.3821350018725,0.743891525696618,"2025-10-03","1555","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7155",32.480186344363105,0,258.2690997647892,"0.52","0.42",230.69007826113,0.5568662773633172,"2025-10-03","1552","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7156",47.10382355139899,0,278.1076691933699,"0.39","0.36",342.21231099930094,3.106741115394123,"2025-10-03","1047","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7157",41.81369175402118,0,330.5911141133128,"0.36","0.57",260.6287858195207,0.9042837377153123,"2025-10-03","2127","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7158",47.28766375842569,0,270.7858939894709,"0.39","0.36",257.53800001999,1.1843277424672896,"2025-10-03","2244","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7159",36.09139768983138,0,277.9352770336229,"2.15","1.43",294.21672009917046,17.405575167586314,"2025-10-03","0183","N","Terra","27","6.1NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7160",25.65479244800717,0,285.68747813293504,"0.38","0.36",294.9246428456152,1.1826675425155224,"2025-10-03","0357","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7161",41.74024603464439,0,311.6631578903764,"0.63","0.54",266.7497602435939,3.024497871686367,"2025-10-03","2115","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7162",56.2464738859208,0,281.4028706532057,"0.4","0.37",244.68689871374897,1.3803378623924936,"2025-10-03","0059","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7163",40.434748611218076,0,291.9593424775754,"0.5","0.41",248.7275363283285,8.200747634481981,"2025-10-03","0796","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7164",36.877725391826274,0,298.64165329975947,"1.21","1.09",257.7609266714263,10.746822736085909,"2025-10-03","0745","N","Terra","63","6.1NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7165",31.786495668338866,0,243.2701960628201,"0.51","0.41",291.02256873851076,1.2421849387726671,"2025-10-03","0757","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7166",19.10087783420048,0,360.30754972836553,"0.42","0.38",315.1443687378844,1.0884898233328222,"2025-10-03","1212","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7167",34.05123925577913,0,296.7008536651046,"1.72","1.29",351.76798766073034,24.831266718723654,"2025-10-03","2096","D","Terra","68","6.1NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7168",42.36318167860604,0,256.9467282985944,"0.42","0.46",255.8165710099456,0.3938015340075554,"2025-10-03","0168","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7169",42.16702079725915,0,321.589023076898,"0.48","0.48",298.23719603515633,0.7642340870481582,"2025-10-03","0157","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7170",19.618246835775185,0,290.52214251369276,"0.4","0.6",291.52447721680926,2.961009062280784,"2025-10-03","0696","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7171",27.189439482577846,0,283.23324810733317,"0.39","0.36",308.28889888589094,1.139044581415948,"2025-10-03","1694","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7172",43.96612674448641,0,348.7523085136487,"0.5","0.66",326.52322224103693,0.3382550792444803,"2025-10-03","0730","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7173",36.70542661660848,0,327.4365677150915,"0.32","0.55",270.6587714679236,0.276821380224637,"2025-10-03","1570","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7174",47.19166882185287,0,336.7166748056625,"0.39","0.36",316.41175081208894,4.058735935916402,"2025-10-03","2061","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7175",39.38719687636399,0,321.0693050316215,"0.37","0.58",279.1320295991266,0.8787921343143077,"2025-10-03","1101","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7176",40.882098786822446,0,245.2048638776498,"0.46","0.47",235.0581863707346,2.434528323077915,"2025-10-03","1095","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7177",37.53853464324682,0,370.03215372734445,"0.42","0.38",247.3989739828078,0.6776749687444334,"2025-10-03","1686","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7178",22.268443719247596,0,287.7366565761589,"0.39","0.36",323.65586689962873,0.8789570872876687,"2025-10-03","0432","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7179",46.34624414470063,0,264.03354197241947,"1.27","1.12",328.81124514677674,5.7903362383980035,"2025-10-03","1378","D","Terra","56","6.1NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7180",31.76627521380776,0,327.56498569842046,"0.51","0.41",302.99527409422046,2.3792916614770276,"2025-10-03","1306","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7181",42.40245582568846,0,284.58792144895983,"0.32","0.55",231.4483989690782,0.8105812947290202,"2025-10-03","0523","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7182",49.28546411739969,0,264.0160657766105,"0.45","0.39",249.42996475068435,0.33643726538343555,"2025-10-03","0389","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7183",35.00250069434553,0,270.9978098586621,"0.42","0.45",301.4239647054041,0.5188265718249635,"2025-10-03","0267","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7184",43.22883881012496,0,269.2725706279393,"0.4","0.37",275.3589969816024,0.6192292066456804,"2025-10-03","2125","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7185",34.46049161900586,0,261.52377748858765,"0.71","0.75",311.6292395550081,0.7692447973904515,"2025-10-03","0737","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7186",47.427094355593596,0,298.2180573511142,"0.39","0.36",265.8404434088982,0.7658367802643173,"2025-10-03","1957","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7187",42.385708209419725,0,269.4589977588541,"0.39","0.59",293.6392591143433,0.6750724299825686,"2025-10-03","0793","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7188",43.318887118666794,0,344.19276873738727,"0.4","0.37",294.65072512975604,0.4969996115903285,"2025-10-03","1562","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7189",34.74421880039439,0,319.69535952550046,"0.42","0.61",290.91482877063504,1.329735762771147,"2025-10-03","1878","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7190",41.956546755971594,0,311.8797478278124,"0.39","0.36",282.94365263552504,0.5817389266844057,"2025-10-03","0306","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7191",44.44241177957905,0,250.7949514707191,"0.59","0.53",314.4384884094334,1.3792123611819074,"2025-10-03","0270","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7192",38.51424519950613,0,347.02862735501213,"0.39","0.44",314.13599162818065,0.7101503216904,"2025-10-03","1314","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7193",44.650587282299526,0,321.20820215972196,"1.27","1.12",250.16788914936586,6.54782805526564,"2025-10-03","0482","D","Terra","56","6.1NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7194",40.65671627818258,0,369.5589750687524,"0.37","0.58",287.08591088091345,0.9363959529377532,"2025-10-03","1084","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7195",46.069097692124906,0,325.16417195576827,"0.49","0.4",256.4088705974428,0.7171443445298505,"2025-10-03","0303","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7196",36.867748140331294,0,276.0208543020523,"0.51","0.66",324.369337046088,0.5382685080366171,"2025-10-03","0153","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7197",31.96060862849002,0,292.8380041416788,"0.53","0.42",282.81626707945946,2.895242227174593,"2025-10-03","0179","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7198",44.49367038315442,0,307.67278358793027,"0.48","0.65",328.01027289097607,1.9937243569105503,"2025-10-03","2231","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7199",40.73622711990265,0,327.82284421290234,"0.43","0.38",272.3250885630592,0.17705532661908976,"2025-10-03","1686","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7200",32.019829197016065,0,265.2939747660439,"0.46","0.39",303.76296544600234,0.7819770572376059,"2025-10-03","2330","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7201",33.241089331306895,0,224.20340175360366,"0.67","0.73",350.0434693350685,0.8280569350837188,"2025-10-03","2027","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7202",35.6379658418656,0,261.7777016159599,"1.01","1.01",326.1342305346037,4.917163906573375,"2025-10-03","1714","N","Terra","38","6.1NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7203",40.19127425025345,0,336.41476336342095,"0.37","0.58",245.0435729865182,0.7763752999984228,"2025-10-03","1207","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7204",44.798518356474254,0,281.8372982785422,"0.41","0.37",307.95181829152415,0.717961432174617,"2025-10-03","1256","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7205",40.57891532444163,0,289.5500700665578,"0.46","0.47",244.2696813947017,1.4462392020752446,"2025-10-03","1131","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7206",43.66718204564299,0,309.8196451766505,"0.48","0.65",316.1564068403362,0.8211986601530312,"2025-10-03","0018","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7207",48.0734520483384,0,369.7476117724698,"0.39","0.36",305.3311252408861,3.039077259817947,"2025-10-03","1808","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7208",31.949686350774698,0,273.87550110991504,"0.42","0.38",308.4740256891106,0.4584039220252854,"2025-10-03","0237","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7209",33.598755861846264,0,312.4326852876664,"0.42","0.45",258.95871858143926,1.1207662108687109,"2025-10-03","2065","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7210",39.840413179349646,0,237.10415137939103,"0.37","0.58",287.7441945893565,0.687025840941524,"2025-10-03","0687","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
"7211",32.79967730786053,0,288.26347152281267,"0.56","0.52",258.07212748167086,1.2501232424276554,"2025-10-03","0227","N","N","n","2.0NRT","0","False","NASA-FIRMS","2025-10-06 02:17:34.653"
